event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
380,2026-05-14T08:22:30.564,TRAJECTORY_EXEC,FAILED,,,,,142,62,,,,collision_at_waypoint_1,,,
381,2026-05-14T08:22:30.564,RECOVERY,DIRECT_CTRL,,safe_hover,,,,,,,,,,,
382,2026-05-14T08:22:31.112,RECOVERY,OK,,safe_hover_direct,,,,,,,,,,,
383,2026-05-14T08:22:31.112,DROP,OK,,,,,,,,,,,,,
384,2026-05-14T08:22:32.158,ARM_SELECT,OK,,,,,,,,,,,,,"{""arm"": ""right"", ""base_xy"": [-0.4, 0.45]}"
385,2026-05-14T08:22:32.158,ARM_VALIDATION,OK,circle3,,,,,,,,,,,,"{""selected_arm"": ""right"", ""validations"": [{""arm"": ""left"", ""ok"": false, ""pick_distance"": 0.9521, ""place_distance"": 0.7254, ""pick_status"": ""HARD"", ""place_status"": ""OK"", ""obstacle_status"": ""CLEAR"", ""blocked"": false}, {""arm"": ""right"", ""ok"": true, ""pick_distance"": 0.5749, ""place_distance"": 0.7192, ""pick_status"": ""OK"", ""place_status"": ""OK"", ""obstacle_status"": ""CLEAR"", ""blocked"": false}], ""attempt"": 1}"
386,2026-05-14T08:22:32.159,PICK,START,circle3,,,,,,,,,,,,
387,2026-05-14T08:22:32.159,PICK_PROFILE,SELECT,circle3,,,,,,0.0120,,,,,,"{""profile_index"": 0, ""grasp_offset"": 0.085, ""clearance_bonus"": 0.0}"
388,2026-05-14T08:22:32.311,OBSTACLE_AVOID,CLEAR,circle3,,,,,,,,,,,,"{""approach_clearance"": 0.3}"
389,2026-05-14T08:22:32.311,MOVE_POSE,START,,pick(circle3) pregrasp,,,,,0.0400,"[0.16, 0.32, 1.1244]",[],,,,
