event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
318,2026-05-14T08:18:15.399,TRAJECTORY_WAYPOINT,EXEC,,,,,37/49,,0.0400,,,,,,"{""q"": [-0.1309, 0.2429, -0.0399, -2.0177, 0.0051, 2.2563, -0.8838]}"
319,2026-05-14T08:18:16.187,TRAJECTORY_WAYPOINT,EXEC,,,,,49/49,,0.0400,,,,,,"{""q"": [-0.1746, 0.1447, -0.0532, -2.0287, 0.0068, 2.177, -0.9283]}"
320,2026-05-14T08:18:16.440,TRAJECTORY_EXEC,OK,,,,,49,3390,,,,,,,
321,2026-05-14T08:18:16.440,MOVE_POSE,OK,,pick(circle3) pregrasp,,,,,,,,,,,
322,2026-05-14T08:18:16.440,MOVE_POSE,START,,pick(circle3) grasp,,,,,0.0400,"[0.16, 0.32, 0.9094]","[""circle3""]",,,,
323,2026-05-14T08:18:16.586,IK_CANDIDATE,OK,,pick(circle3) grasp,,,,,,"[0.16, 0.32, 0.9094]",,,,,"{""pos_err"": 0.008, ""ori_err"": 0.01363, ""candidate_idx"": 0, ""ref_idx"": 0, ""pos_limit"": 0.035}"
324,2026-05-14T08:18:16.587,IK_SOLVE,OK,,pick(circle3) grasp,,,,,,"[0.16, 0.32, 0.9094]",,,,,"{""pos_err"": 0.008, ""ori_err"": 0.01363, ""iterations"": 523}"
325,2026-05-14T08:18:16.588,OMPL_PLAN,START,,pick(circle3) grasp,,RRTConnect,,,0.0400,,"[""circle3""]",,,,"{""time_limit"": 8.5, ""start_q"": [-0.1745, 0.1515, -0.0532, -2.0341, 0.0066, 2.1762, -0.9283], ""goal_q"": [-0.2071, 0.6315, -0.018, -2.0768, 0.0213, 2.6946, -0.9275]}"
326,2026-05-14T08:18:17.843,OMPL_PLAN,OK,,pick(circle3) grasp,,BITstar,61,1240,,,,,,,"{""path_length"": 0.7095, ""selected_goal_q"": [-0.20712888202985313, 0.6315034312373269, -0.01800528604358149, -2.076802382206142, 0.021313618304959325, 2.694579147162058, -0.9274843932999394]}"
327,2026-05-14T08:18:17.843,TRAJECTORY_EXEC,START,,,,,61,,0.0400,,"[""circle3""]",,,,"{""settle_steps_per_wp"": 28, ""final_settle_steps"": 80}"
328,2026-05-14T08:18:17.844,TRAJECTORY_WAYPOINT,EXEC,,,,,1/61,,0.0400,,,,,,"{""q"": [-0.1745, 0.1515, -0.0532, -2.0341, 0.0066, 2.1762, -0.9283]}"
329,2026-05-14T08:18:18.880,TRAJECTORY_WAYPOINT,EXEC,,,,,16/61,,0.0400,,,,,,"{""q"": [-0.1827, 0.2715, -0.0444, -2.0448, 0.0103, 2.3058, -0.9281]}"
330,2026-05-14T08:18:19.832,TRAJECTORY_WAYPOINT,EXEC,,,,,31/61,,0.0400,,,,,,"{""q"": [-0.1908, 0.3915, -0.0356, -2.0555, 0.014, 2.4354, -0.9279]}"
331,2026-05-14T08:18:20.817,TRAJECTORY_WAYPOINT,EXEC,,,,,46/61,,0.0400,,,,,,"{""q"": [-0.199, 0.5115, -0.0268, -2.0661, 0.0176, 2.565, -0.9277]}"
332,2026-05-14T08:18:21.781,TRAJECTORY_WAYPOINT,EXEC,,,,,61/61,,0.0400,,,,,,"{""q"": [-0.2071, 0.6315, -0.018, -2.0768, 0.0213, 2.6946, -0.9275]}"
333,2026-05-14T08:18:21.825,COLLISION_CHECK,BLOCKED,,trajectory waypoint 60,,,,,,,"[""circle3""]",robot-env contact: table/1 <-> right_left_finger/163,"[""table"", ""right_left_finger""]",,
334,2026-05-14T08:18:21.825,TRAJECTORY_EXEC,FAILED,,,,,61,3981,,,,collision_at_waypoint_60,,,
335,2026-05-14T08:18:21.826,MOVE_POSE,FAILED,,pick(circle3) grasp,,,,,,,,ompl_failed_no_fallback,,,
336,2026-05-14T08:18:21.826,PICK,FAILED,circle3,grasp,,,,,,,,move_grasp_failed,,,
337,2026-05-14T08:18:21.826,DROP,START,,,,,,,,,,,,,
338,2026-05-14T08:18:21.826,GRIPPER,SET,,,,,,,0.0400,,,,,,"{""steps"": 300}"
339,2026-05-14T08:18:22.589,RECOVERY,START,,safe_hover,,,,,,,,,,,
340,2026-05-14T08:18:22.590,OMPL_PLAN,START,,recovery safe_hover,,RRTConnect,,,0.0400,,[],,,,"{""time_limit"": 5.0, ""start_q"": [-0.2071, 0.6387, -0.0181, -2.0799, 0.0212, 2.6942, -0.9275], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}"
341,2026-05-14T08:18:23.324,OMPL_PLAN,OK,,recovery safe_hover,,BITstar,32,733,,,,,,,"{""path_length"": 0.37, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}"
