event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
201,2026-05-14T07:17:38.065,MOVE_POSE,START,,pick(cube2) pregrasp,,,,,0.0400,"[0.36, -0.42, 1.1294]",[],,,,
202,2026-05-14T07:17:38.227,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.42, 1.1294]",,,,,"{""pos_err"": 0.14964, ""ori_err"": 0.0855, ""candidate_idx"": 0, ""ref_idx"": 0}"
203,2026-05-14T07:17:38.418,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.42, 1.1294]",,,,,"{""pos_err"": 0.24678, ""ori_err"": 0.24377, ""candidate_idx"": 0, ""ref_idx"": 1}"
204,2026-05-14T07:17:38.609,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.42, 1.1294]",,,,,"{""pos_err"": 0.14202, ""ori_err"": 0.07747, ""candidate_idx"": 0, ""ref_idx"": 2}"
205,2026-05-14T07:17:38.777,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.42, 1.1294]",,,,,"{""pos_err"": 0.14, ""ori_err"": 0.07108, ""candidate_idx"": 0, ""ref_idx"": 3}"
206,2026-05-14T07:17:38.937,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.385, -0.42, 1.1294]",,,,,"{""pos_err"": 0.17797, ""ori_err"": 0.11483, ""candidate_idx"": 1, ""ref_idx"": 0}"
207,2026-05-14T07:17:39.127,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.385, -0.42, 1.1294]",,,,,"{""pos_err"": 0.27554, ""ori_err"": 0.27824, ""candidate_idx"": 1, ""ref_idx"": 1}"
208,2026-05-14T07:17:39.303,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.385, -0.42, 1.1294]",,,,,"{""pos_err"": 0.17119, ""ori_err"": 0.10996, ""candidate_idx"": 1, ""ref_idx"": 2}"
209,2026-05-14T07:17:39.468,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.385, -0.42, 1.1294]",,,,,"{""pos_err"": 0.16912, ""ori_err"": 0.10362, ""candidate_idx"": 1, ""ref_idx"": 3}"
210,2026-05-14T07:17:39.634,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.335, -0.42, 1.1294]",,,,,"{""pos_err"": 0.12113, ""ori_err"": 0.05479, ""candidate_idx"": 2, ""ref_idx"": 0}"
211,2026-05-14T07:17:39.850,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.335, -0.42, 1.1294]",,,,,"{""pos_err"": 0.218, ""ori_err"": 0.2088, ""candidate_idx"": 2, ""ref_idx"": 1}"
212,2026-05-14T07:17:40.048,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.335, -0.42, 1.1294]",,,,,"{""pos_err"": 0.11295, ""ori_err"": 0.04457, ""candidate_idx"": 2, ""ref_idx"": 2}"
213,2026-05-14T07:17:40.214,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.335, -0.42, 1.1294]",,,,,"{""pos_err"": 0.11104, ""ori_err"": 0.03811, ""candidate_idx"": 2, ""ref_idx"": 3}"
214,2026-05-14T07:17:40.376,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.395, 1.1294]",,,,,"{""pos_err"": 0.13423, ""ori_err"": 0.069, ""candidate_idx"": 3, ""ref_idx"": 0}"
215,2026-05-14T07:17:40.549,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.395, 1.1294]",,,,,"{""pos_err"": 0.23126, ""ori_err"": 0.22525, ""candidate_idx"": 3, ""ref_idx"": 1}"
216,2026-05-14T07:17:40.722,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.395, 1.1294]",,,,,"{""pos_err"": 0.12627, ""ori_err"": 0.05972, ""candidate_idx"": 3, ""ref_idx"": 2}"
217,2026-05-14T07:17:40.884,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.395, 1.1294]",,,,,"{""pos_err"": 0.1243, ""ori_err"": 0.0533, ""candidate_idx"": 3, ""ref_idx"": 3}"
218,2026-05-14T07:17:41.049,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.445, 1.1294]",,,,,"{""pos_err"": 0.16565, ""ori_err"": 0.10225, ""candidate_idx"": 4, ""ref_idx"": 0}"
219,2026-05-14T07:17:41.293,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.445, 1.1294]",,,,,"{""pos_err"": 0.26295, ""ori_err"": 0.26288, ""candidate_idx"": 4, ""ref_idx"": 1}"
220,2026-05-14T07:17:41.521,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.445, 1.1294]",,,,,"{""pos_err"": 0.15846, ""ori_err"": 0.09584, ""candidate_idx"": 4, ""ref_idx"": 2}"
221,2026-05-14T07:17:41.700,IK_CANDIDATE,REJECT,,pick(cube2) pregrasp,,,,,,"[0.36, -0.445, 1.1294]",,,,,"{""pos_err"": 0.15641, ""ori_err"": 0.08948, ""candidate_idx"": 4, ""ref_idx"": 3}"
222,2026-05-14T07:17:41.700,IK_SOLVE,FAILED,,pick(cube2) pregrasp,,,,,,"[0.36, -0.42, 1.1294]",,ik_error_above_plan_limit,,,"{""pos_err"": 0.11104, ""ori_err"": 0.03811}"
223,2026-05-14T07:17:41.700,PICK,FAILED,cube2,pregrasp,,,,,,,,move_pregrasp_failed,,,
224,2026-05-14T07:17:41.700,DROP,START,,,,,,,,,,,,,
225,2026-05-14T07:17:41.700,GRIPPER,SET,,,,,,,0.0400,,,,,,"{""steps"": 300}"
226,2026-05-14T07:17:42.552,RECOVERY,START,,safe_hover,,,,,,,,,,,
227,2026-05-14T07:17:42.552,OMPL_PLAN,START,,recovery safe_hover,,RRTConnect,,,0.0400,,[],,,,"{""time_limit"": 3.0, ""start_q"": [-0.3445, 0.1507, 0.1317, -2.0249, -0.0237, 2.1703, -0.7622], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}"
228,2026-05-14T07:17:43.017,OMPL_PLAN,OK,,recovery safe_hover,,BITstar,43,464,,,,,,,"{""path_length"": 0.6223, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}"
