event_id,timestamp,stage,status,arm,object_id,phase,label,planner,attempt,waypoints,duration_ms,grip,target_xyz,actual_xyz,ee_xyz,object_xyz,object_z,held_object,finger_pos,q,q_target,q_error_norm,pos_err,ori_err,iterations,distance_to_target,ignored_body_names,failure_reason,collision_pair,contact_count,penetration,obstacle_distance,extra_json,run_id,task,scene,run_ts,is_event,file,scenario_type,obstacle_mode,backend,candidate_id,seed_id,joint_limit_valid,state_valid,state_invalid_reason,ompl_result,execution_result,timestamp_dt
855,2026-05-27T20:35:22.214,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,103.0,166.0,,,,"[0.2727, -0.2789, 0.911]",,,,0.0103,"[-0.3927, 1.0066, -0.0004, -1.3521, -0.0002, 2.3565, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.8921,,,,,,,,,,,"{""path_length"": 1.01, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_203344,align_cubes,group_no_obs,2026-05-27 20:33:44,True,align_cubes_group_no_obs_20260527_203344_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:35:22.214
886,2026-05-27T20:35:23.260,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203344,align_cubes,group_no_obs,2026-05-27 20:33:44,True,align_cubes_group_no_obs_20260527_203344_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:35:23.260
887,2026-05-27T20:35:23.335,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,52.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_203344,align_cubes,group_no_obs,2026-05-27 20:33:44,True,align_cubes_group_no_obs_20260527_203344_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:35:23.335
26,2026-05-27T20:37:09.027,OMPL_PLAN,START,left,,pick(cube1) pregrasp,,RRTConnect,,,,0.04,,,"[0.2114, -0.0001, 1.0]",,,,0.04,"[-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511]","[-0.8803, 0.2494, 0.0, -2.0297, -0.0, 2.33, -0.75]",0.9333,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511], ""goal_q"": [-0.8803, 0.2494, 0.0, -2.0297, -0.0, 2.33, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:09.027
27,2026-05-27T20:37:09.206,OMPL_PLAN,OK,left,,pick(cube1) pregrasp,,RRTConnect,,95.0,159.0,,,,"[0.2114, -0.0001, 1.0]",,,,0.04,"[-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511]","[-0.8803, 0.2494, 0.0, -2.0297, -0.0, 2.33, -0.75]",0.9333,,,,,,,,,,,"{""path_length"": 0.9333, ""selected_goal_q"": [-0.8803498697402047, 0.2493618819095217, 1.6539847519247663e-16, -2.029704103228973, -4.662666802802498e-17, 2.3299606629237015, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:09.206
45,2026-05-27T20:37:10.544,OMPL_PLAN,START,left,,pick(cube1) grasp,,RRTConnect,,,,0.04,,,"[-0.0215, -0.4591, 1.1227]",,,,0.04,"[-0.8802, 0.2567, -0.0011, -2.0347, -0.0001, 2.3293, -0.75]","[-0.8803, 0.6422, -0.0, -1.9704, 0.0, 2.4945, -0.75]",0.4243,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.8802, 0.2567, -0.0011, -2.0347, -0.0001, 2.3293, -0.75], ""goal_q"": [-0.8803, 0.6422, -0.0, -1.9704, 0.0, 2.4945, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:10.544
46,2026-05-27T20:37:10.669,OMPL_PLAN,OK,left,,pick(cube1) grasp,,RRTConnect,,44.0,93.0,,,,"[-0.0215, -0.4591, 1.1227]",,,,0.04,"[-0.8802, 0.2567, -0.0011, -2.0347, -0.0001, 2.3293, -0.75]","[-0.8803, 0.6422, -0.0, -1.9704, 0.0, 2.4945, -0.75]",0.4243,,,,,,,,,,,"{""path_length"": 0.4243, ""selected_goal_q"": [-0.8803498697402047, 0.6421898780584052, -3.1027825462495854e-17, -1.9703502002126119, 1.695436817155945e-19, 2.4944672282074634, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:10.669
65,2026-05-27T20:37:11.733,OMPL_PLAN,START,left,,pick(cube1) lift,,RRTConnect,,,,0.015,,,"[-0.0233, -0.4563, 0.9239]","[-0.0221, -0.4435, 0.8313]",,cube1,0.0364,"[-0.8804, 0.6503, -0.0002, -1.9745, -0.0001, 2.4937, -0.75]","[-0.8803, 0.2494, 0.0, -2.0297, -0.0, 2.33, -0.75]",0.4366,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.8804, 0.6503, -0.0002, -1.9745, -0.0001, 2.4937, -0.75], ""goal_q"": [-0.8803, 0.2494, 0.0, -2.0297, -0.0, 2.33, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:11.733
66,2026-05-27T20:37:11.864,OMPL_PLAN,OK,left,,pick(cube1) lift,,RRTConnect,,45.0,97.0,,,,"[-0.0233, -0.4563, 0.9239]","[-0.0221, -0.4435, 0.8313]",,cube1,0.0364,"[-0.8804, 0.6503, -0.0002, -1.9745, -0.0001, 2.4937, -0.75]","[-0.8803, 0.2494, 0.0, -2.0297, -0.0, 2.33, -0.75]",0.4366,,,,,,,,,,,"{""path_length"": 0.4366, ""selected_goal_q"": [-0.8803498697402047, 0.2493618819095217, 1.6539847519247663e-16, -2.029704103228973, -4.662666802802498e-17, 2.3299606629237015, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:11.864
88,2026-05-27T20:37:12.873,OMPL_PLAN,START,left,,"place(0.055, -0.125) preplace",,RRTConnect,,,,0.015,,,"[-0.021, -0.4588, 1.1228]","[-0.0033, -0.4553, 1.0241]",,cube1,0.0319,"[-0.8803, 0.2568, -0.0, -2.0343, -0.0002, 2.3295, -0.75]","[-0.1336, -0.0986, -0.1354, -2.5055, 0.0054, 2.5341, -0.75]",0.9829,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.8803, 0.2568, -0.0, -2.0343, -0.0002, 2.3295, -0.75], ""goal_q"": [-0.1336, -0.0986, -0.1354, -2.5055, 0.0054, 2.5341, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:12.873
89,2026-05-27T20:37:13.035,OMPL_PLAN,OK,left,,"place(0.055, -0.125) preplace",,RRTConnect,,100.0,136.0,,,,"[-0.021, -0.4588, 1.1228]","[-0.0033, -0.4553, 1.0241]",,cube1,0.0319,"[-0.8803, 0.2568, -0.0, -2.0343, -0.0002, 2.3295, -0.75]","[-0.1336, -0.0986, -0.1354, -2.5055, 0.0054, 2.5341, -0.75]",0.9829,,,,,,,,,,,"{""path_length"": 0.9829, ""selected_goal_q"": [-0.1336121956713435, -0.0985999144180827, -0.1354105235201155, -2.5054940180581813, 0.005368780225699378, 2.5340706530845587, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:13.035
109,2026-05-27T20:37:15.486,OMPL_PLAN,START,left,,"place(0.055, -0.125) release",,RRTConnect,,,,0.015,,,"[0.052, -0.1244, 1.1261]","[0.0752, -0.1158, 0.9958]",,cube1,0.0292,"[-0.1342, -0.0934, -0.1349, -2.5102, 0.0052, 2.5331, -0.75]","[-0.2681, 0.2719, 0.0, -2.4627, -0.0, 2.7295, -0.75]",0.4587,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.1342, -0.0934, -0.1349, -2.5102, 0.0052, 2.5331, -0.75], ""goal_q"": [-0.2681, 0.2719, 0.0, -2.4627, -0.0, 2.7295, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:15.486
110,2026-05-27T20:37:15.617,OMPL_PLAN,OK,left,,"place(0.055, -0.125) release",,RRTConnect,,47.0,95.0,,,,"[0.052, -0.1244, 1.1261]","[0.0752, -0.1158, 0.9958]",,cube1,0.0292,"[-0.1342, -0.0934, -0.1349, -2.5102, 0.0052, 2.5331, -0.75]","[-0.2681, 0.2719, 0.0, -2.4627, -0.0, 2.7295, -0.75]",0.4587,,,,,,,,,,,"{""path_length"": 0.4587, ""selected_goal_q"": [-0.2681107830698271, 0.2718521511459397, 4.783177843121065e-19, -2.4627268259707673, -5.761216953042819e-18, 2.7295199822420293, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:15.617
134,2026-05-27T20:37:17.260,OMPL_PLAN,START,left,,"place(0.055, -0.125) retreat",,RRTConnect,,,,0.04,,,"[0.0599, -0.1264, 0.9836]","[0.0688, -0.1217, 0.8294]",,cube1,0.04,"[-0.2681, 0.2781, -0.0001, -2.4665, -0.0001, 2.7288, -0.75]","[-0.2681, -0.16, -0.0, -2.3886, -0.0, 2.2374, -0.75]",0.6629,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.2681, 0.2781, -0.0001, -2.4665, -0.0001, 2.7288, -0.75], ""goal_q"": [-0.2681, -0.16, -0.0, -2.3886, -0.0, 2.2374, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:17.260
135,2026-05-27T20:37:17.424,OMPL_PLAN,OK,left,,"place(0.055, -0.125) retreat",,RRTConnect,,68.0,141.0,,,,"[0.0599, -0.1264, 0.9836]","[0.0688, -0.1217, 0.8294]",,cube1,0.04,"[-0.2681, 0.2781, -0.0001, -2.4665, -0.0001, 2.7288, -0.75]","[-0.2681, -0.16, -0.0, -2.3886, -0.0, 2.2374, -0.75]",0.6629,,,,,,,,,,,"{""path_length"": 0.6629, ""selected_goal_q"": [-0.26808546963963564, -0.16004719466618908, -2.5070424913526604e-05, -2.3886260137024506, -6.55264523269883e-06, 2.2374173704477003, -0.7500210505242654]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:17.424
145,2026-05-27T20:37:18.227,OMPL_PLAN,START,left,,"transit after place(0.055, -0.125)",,RRTConnect,,,,0.04,,,"[0.0562, -0.1253, 1.1778]",,,,0.04,"[-0.2681, -0.1551, 0.0, -2.3937, -0.0002, 2.2371, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.8818,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.2681, -0.1551, 0.0, -2.3937, -0.0002, 2.2371, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:18.227
146,2026-05-27T20:37:18.436,OMPL_PLAN,OK,left,,"transit after place(0.055, -0.125)",,RRTConnect,,90.0,164.0,,,,"[0.0562, -0.1253, 1.1778]",,,,0.04,"[-0.2681, -0.1551, 0.0, -2.3937, -0.0002, 2.2371, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.8818,,,,,,,,,,,"{""path_length"": 0.8818, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:18.436
172,2026-05-27T20:37:20.500,OMPL_PLAN,START,left,,pick(cube2) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.4899, 0.4582, -0.2831, -1.7324, 0.1439, 2.1833, -1.1908]",0.8377,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [-0.4899, 0.4582, -0.2831, -1.7324, 0.1439, 2.1833, -1.1908], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:20.500
173,2026-05-27T20:37:20.649,OMPL_PLAN,OK,left,,pick(cube2) pregrasp,,RRTConnect,,85.0,124.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.4899, 0.4582, -0.2831, -1.7324, 0.1439, 2.1833, -1.1908]",0.8377,,,,,,,,,,,"{""path_length"": 0.8377, ""selected_goal_q"": [-0.48994858462600843, 0.4582224157139031, -0.2831017909375497, -1.7324420872745112, 0.143874211975247, 2.183277181171604, -1.190825059090446]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:20.649
191,2026-05-27T20:37:22.316,OMPL_PLAN,START,left,,pick(cube2) grasp,,RRTConnect,,,,0.04,,,"[0.088, -0.4449, 1.1189]",,,,0.04,"[-0.4904, 0.4663, -0.2831, -1.7379, 0.1436, 2.1828, -1.1902]","[-0.5408, 0.8548, -0.2317, -1.6, 0.1492, 2.3431, -1.1908]",0.4482,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4904, 0.4663, -0.2831, -1.7379, 0.1436, 2.1828, -1.1902], ""goal_q"": [-0.5408, 0.8548, -0.2317, -1.6, 0.1492, 2.3431, -1.1908], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:22.316
192,2026-05-27T20:37:22.469,OMPL_PLAN,OK,left,,pick(cube2) grasp,,RRTConnect,,46.0,127.0,,,,"[0.088, -0.4449, 1.1189]",,,,0.04,"[-0.4904, 0.4663, -0.2831, -1.7379, 0.1436, 2.1828, -1.1902]","[-0.5408, 0.8548, -0.2317, -1.6, 0.1492, 2.3431, -1.1908]",0.4482,,,,,,,,,,,"{""path_length"": 0.4482, ""selected_goal_q"": [-0.5407939466428567, 0.8548324283657416, -0.23167399308222045, -1.5999996054703436, 0.1492067296679186, 2.343091822159271, -1.190825059090446]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:22.469
213,2026-05-27T20:37:23.751,OMPL_PLAN,START,left,,pick(cube2) lift,,RRTConnect,,,,0.015,,,"[0.0971, -0.4577, 0.9217]","[0.0895, -0.4527, 0.8319]",,cube2,0.0336,"[-0.5409, 0.8637, -0.2308, -1.6043, 0.149, 2.3424, -1.1908]","[-0.4775, 0.5054, -0.3099, -1.6637, 0.1442, 2.1865, -1.1908]",0.4081,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5409, 0.8637, -0.2308, -1.6043, 0.149, 2.3424, -1.1908], ""goal_q"": [-0.4775, 0.5054, -0.3099, -1.6637, 0.1442, 2.1865, -1.1908], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:23.751
214,2026-05-27T20:37:23.899,OMPL_PLAN,OK,left,,pick(cube2) lift,,RRTConnect,,42.0,126.0,,,,"[0.0971, -0.4577, 0.9217]","[0.0895, -0.4527, 0.8319]",,cube2,0.0336,"[-0.5409, 0.8637, -0.2308, -1.6043, 0.149, 2.3424, -1.1908]","[-0.4775, 0.5054, -0.3099, -1.6637, 0.1442, 2.1865, -1.1908]",0.4081,,,,,,,,,,,"{""path_length"": 0.4081, ""selected_goal_q"": [-0.4775172965318414, 0.505359415178398, -0.3099009401829028, -1.6636655981891835, 0.14423185628324176, 2.1865111772688035, -1.190825059090446]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:23.899
237,2026-05-27T20:37:25.013,OMPL_PLAN,START,left,,"place(0.165, -0.125) preplace",,RRTConnect,,,,0.015,,,"[0.0991, -0.4589, 1.1216]","[0.1011, -0.4584, 1.0239]",,cube2,0.0295,"[-0.4778, 0.514, -0.3089, -1.6683, 0.1441, 2.1861, -1.1908]","[-0.2177, 0.205, 0.0, -2.0732, -0.0, 2.2679, -0.75]",0.8026,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4778, 0.514, -0.3089, -1.6683, 0.1441, 2.1861, -1.1908], ""goal_q"": [-0.2177, 0.205, 0.0, -2.0732, -0.0, 2.2679, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:25.013
238,2026-05-27T20:37:25.142,OMPL_PLAN,OK,left,,"place(0.165, -0.125) preplace",,RRTConnect,,82.0,106.0,,,,"[0.0991, -0.4589, 1.1216]","[0.1011, -0.4584, 1.0239]",,cube2,0.0295,"[-0.4778, 0.514, -0.3089, -1.6683, 0.1441, 2.1861, -1.1908]","[-0.2177, 0.205, 0.0, -2.0732, -0.0, 2.2679, -0.75]",0.8026,,,,,,,,,,,"{""path_length"": 0.8026, ""selected_goal_q"": [-0.2177317390255687, 0.20500472509359968, 3.1010510104688293e-16, -2.0732201519457623, -3.653357882264079e-18, 2.2679371617320285, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:25.142
256,2026-05-27T20:37:26.631,OMPL_PLAN,START,left,,"place(0.165, -0.125) release",,RRTConnect,,,,0.015,,,"[0.1624, -0.1241, 1.1244]","[0.1615, -0.1176, 1.022]",,cube2,0.0294,"[-0.2175, 0.2124, 0.0004, -2.0781, -0.0001, 2.2671, -0.7506]","[-0.2177, 0.4712, 0.0, -2.0785, -0.0, 2.4611, -0.75]",0.3234,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.2175, 0.2124, 0.0004, -2.0781, -0.0001, 2.2671, -0.7506], ""goal_q"": [-0.2177, 0.4712, 0.0, -2.0785, -0.0, 2.4611, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:26.631
257,2026-05-27T20:37:26.772,OMPL_PLAN,OK,left,,"place(0.165, -0.125) release",,RRTConnect,,34.0,113.0,,,,"[0.1624, -0.1241, 1.1244]","[0.1615, -0.1176, 1.022]",,cube2,0.0294,"[-0.2175, 0.2124, 0.0004, -2.0781, -0.0001, 2.2671, -0.7506]","[-0.2177, 0.4712, 0.0, -2.0785, -0.0, 2.4611, -0.75]",0.3234,,,,,,,,,,,"{""path_length"": 0.3234, ""selected_goal_q"": [-0.21773173902556855, 0.4711711894842183, 9.741203183821091e-18, -2.0785059712132288, -7.505919542972652e-18, 2.461086492922314, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:26.772
280,2026-05-27T20:37:28.121,OMPL_PLAN,START,left,,"place(0.165, -0.125) retreat",,RRTConnect,,,,0.04,,,"[0.1613, -0.1243, 0.984]","[0.1459, -0.1288, 0.8294]",,cube2,0.04,"[-0.2177, 0.479, -0.0001, -2.0829, -0.0001, 2.4604, -0.75]","[-0.2177, 0.1251, 0.0, -2.026, -0.0, 2.1776, -0.75]",0.4566,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.2177, 0.479, -0.0001, -2.0829, -0.0001, 2.4604, -0.75], ""goal_q"": [-0.2177, 0.1251, 0.0, -2.026, -0.0, 2.1776, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:28.121
281,2026-05-27T20:37:28.265,OMPL_PLAN,OK,left,,"place(0.165, -0.125) retreat",,RRTConnect,,47.0,111.0,,,,"[0.1613, -0.1243, 0.984]","[0.1459, -0.1288, 0.8294]",,cube2,0.04,"[-0.2177, 0.479, -0.0001, -2.0829, -0.0001, 2.4604, -0.75]","[-0.2177, 0.1251, 0.0, -2.026, -0.0, 2.1776, -0.75]",0.4566,,,,,,,,,,,"{""path_length"": 0.4566, ""selected_goal_q"": [-0.21773173902556875, 0.1250857820089784, 4.3883569389720567e-16, -2.0259649624128686, -2.348973256929523e-17, 2.1775962362082963, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:28.265
292,2026-05-27T20:37:29.012,OMPL_PLAN,START,left,,"transit after place(0.165, -0.125)",,RRTConnect,,,,0.04,,,"[0.1639, -0.1248, 1.1839]",,,,0.04,"[-0.2177, 0.1318, -0.0, -2.0309, -0.0002, 2.1773, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.5556,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.2177, 0.1318, -0.0, -2.0309, -0.0002, 2.1773, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:29.012
293,2026-05-27T20:37:29.150,OMPL_PLAN,OK,left,,"transit after place(0.165, -0.125)",,RRTConnect,,57.0,103.0,,,,"[0.1639, -0.1248, 1.1839]",,,,0.04,"[-0.2177, 0.1318, -0.0, -2.0309, -0.0002, 2.1773, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.5556,,,,,,,,,,,"{""path_length"": 0.5556, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:29.150
